#,Player,Pos,Team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,AVG,TTL,STD_DEV
166,Chris Lacy,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,1.2,0.9,6,1.146923069
167,Andre Patton,WR,FA,0,0,0,2.2,0,0,0,0,0,0,0,0,0.8,0,0.8,1.8,0,0.4,5.6,0.664888054
168,DeAndrew White,WR,FA,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,1.2,3.1,0.5,5.1,0.77307636
169,Deontay Burnett,WR,DAL,0,0,0,0,0,0,0,BYE,0,0,0,0,0,0,0,0,4.8,2.4,4.8,1.161895004
170,Alexander Hollins,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0.9,4.6,1.082352941
170,Cedrick Wilson Jr.,WR,NO,0,0,0,0,0,4.6,0,0,BYE,0,0,0,0,0,0,0,0,0.8,4.6,1.113482712
172,Jason Moore Jr.,WR,FA,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0.4,4.3,1.011764706
173,Geremy Davis,WR,FA,0,0,0,2.5,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0.5,3.8,0.645827706
174,Steven Mitchell Jr.,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.9,3.7,0.870588235
175,Ishmael Hyman,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,3.1,0,1.7,3.4,0.728414879
176,Jordan Matthews,WR,CAR,0,0,0,0,0,0,0,0,0,0,0.6,2.7,0,0,0,0,0,1.1,3.3,0.642120191
177,Devin Funchess,WR,FA,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,3.2,0.752941176
178,C.J. Board,WR,FA,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0.8,0,0,0.8,3.1,0.561757006
179,Travis Benjamin,WR,FA,1.2,0,0.5,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0.6,3,0.409489513
179,Johnny Holton,WR,FA,0,0,0.9,0,0.4,0,0,0,0,0,1.8,0,0,0,0.1,0,0,0.2,3,0.461305504
181,Cody Core,WR,FA,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2.8,0.658823529
182,Cam Sims,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.2,0.3,2.7,0.437988482
182,Da'Mari Scott,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,1.6,0,0.5,2.7,0.443328087
184,Andre Roberts,WR,FA,0,0,0,0.6,0.7,0,0,0,0,0.7,0,0,0,0,0.7,0,0,0.2,2.7,0.287092573
185,Ryan Switzer,WR,FA,2.9,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.3,2.7,0.681033207
186,Russell Shepard,WR,FA,0,1.9,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.5,0.460329354
187,Michael Crabtree,WR,FA,0,1.3,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.2,0.360986729
188,Fred Brown,WR,FA,0,0,0,0,0,0.5,0,1.6,0,0,0,0,0,0,0,0,0,0.2,2.1,0.387343003
188,Chris Moore,WR,ARI,0,0,0,0,0,1.8,0.3,0,0,0,0,0,0,0,0,0,0,0.2,2.1,0.424997456
190,Josh Bellamy,WR,FA,1.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2,0.364990401
191,Marqise Lee,WR,FA,0,0,0,0.5,0.5,0.1,0,0.8,0,0,0,0,0,0,0,0,0,0.3,1.9,0.234852527
192,Donte Moncrief,WR,FA,0.7,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0.2,1.8,0.297974709
193,Stanley Morgan Jr.,WR,NO,0,0,0,0,0.6,0,0,0.3,BYE,0.9,0,0,0,0,0,0,0,0.2,1.8,0.257087048
194,Darius Jennings,WR,FA,0,1.1,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.7,0.286972022
195,Ashton Dulin,WR,IND,0,0,0,0,0,BYE,0,0,0,0,0,0,1.3,0,0.4,0,0,0.1,1.7,0.323010739
196,Robert Davis,WR,FA,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.3,1.7,0.286972022
196,Diontae Spencer,WR,FA,0,0,0,0.8,0.9,0,0.5,2.3,2,0,0,0,0,0,0,0,0.8,0.1,1.7,0.706911015
198,Rashard Davis,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,1.6,1.6,0.376470588
199,Bobo Wilson,WR,FA,0,0,0,1.4,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0.3,1.5,0.450451523
200,Ryan Grant,WR,FA,1.6,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1.4,0.376470588
200,Gunner Olszewski,WR,NYG,0,0,2,0,0,3.4,0,0,0,0,BYE,0,0,0,0,0,0,0.2,1.4,0.92660334
200,Mike Thomas,WR,FA,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0.5,0,0,0.1,1.4,0.235734881
203,Cody Hollister,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0.3,1.3,0.305882353
204,Jeff Smith,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,1.2,1.2,0.282352941
205,De'Anthony Thomas,WR,FA,0,0.6,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0.1,0.1,1.1,0.164285177
205,John Ursua,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.4,1.1,0.258823529
207,Austin Carr,WR,FA,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0.1,0.9,0.211764706
208,Dwayne Harris,WR,FA,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.7,0.164705882
209,Jaleel Scott,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,0.6,0.141176471
210,Krishawn Hogan,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.1,0.4,0.094117647
211,Cyril Grayson Jr.,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.2,0.3,0.070588235
212,Jaydon Mickens,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,JoJo Natson,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Eli Rogers,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Freddie Martino,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Derrick Willies,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Rod Streater,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Deonte Thompson,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Jester Weah,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Andre Holmes,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Nsimba Webster,WR,CHI,0,0,0,0,0,BYE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Trenton Irwin,WR,CIN,0,0,0,0,0,0,0,0,BYE,0,0,0,0,0,0,0,0,0,0,0
212,Spencer Schnell,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Max McCaffrey,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Pierre Garcon,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Travis Fulgham,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Victor Bolden Jr.,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Chad Williams,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Equanimeous St. Brown,WR,NO,0,0,0,0,0,0,0,0,BYE,0,0,0,0,0,0,0,0,0,0,0
212,J'Mon Moore,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Mike Wallace,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Markus Wheaton,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Saeed Blacknall,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Jordy Nelson,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Daurice Fountain,WR,DET,0,0,0,0,BYE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,A.J. Green,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Keon Hatcher,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Brandon LaFell,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Martavis Bryant,WR,WAS,0,0,0,0,0,0,0,0,0,BYE,0,0,0,0,0,0,0,0,0,0
212,Josh Malone,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Brandon Marshall,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Jeremy Kerley,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Jeremy Ross,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Jalen Guyton,WR,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Keenan Reynolds,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Doug Baldwin,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,James Jones,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Justin Hunter,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Darrius Heyward-Bey,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Deante Burton,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Mose Frazier,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Brian Quick,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Kaelin Clay,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Tom Kennedy,WR,DET,0,0,0,0,BYE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Lil'Jordan Humphrey,WR,DEN,0,0,0,0,0,0,0,0,0,BYE,0,0,0,0,0,0,0,0,0,0
212,Alonzo Russell,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Leonte Carroo,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,J.J. Jones,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Janarion Grant,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Juwann Winfree,WR,IND,0,0,0,0,0,BYE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Lance Lenoir Jr.,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Taywan Taylor,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Charone Peake,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,River Cracraft,WR,MIA,0,0,0,0,BYE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Terrance Williams,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Noah Brown,WR,HOU,0,0,0,0,0,0,0,0,0,BYE,0,0,0,0,0,0,0,0,0,0
212,Corey Coleman,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Darvin Kidsy,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Cam Phillips,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Justin Hardee Sr.,WR,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Jehu Chesson,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Bradley Marquez,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Torrey Smith,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Gary Jennings Jr.,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Josh Doctson,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Gehrig Dieter,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Brandon Tate,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Marcus Kemp,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Kelvin Benjamin,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Davion Davis,WR,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Keith Kirkwood,WR,BAL,0,0,0,0,0,0,0,BYE,0,0,0,0,0,0,0,0,0,0,0,0
212,Andy Jones,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Tony Jones,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Matthew Slater,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Kamar Aiken,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Rashad Greene,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Riley McCarron,WR,FA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,Darrius Shepherd,WR,FA,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,-0.3,-1.9,0.447058824
289,Ray-Ray McCloud III,WR,ATL,0,0,0,0,0,2,0,0,BYE,0,0,0,0,0,0,0,0,-0.3,-2,0.484122918
289,Greg Dortch,WR,ARI,0,0,0,0,0,0,0,0,0,0,0,BYE,0,2,0,0,0,-1,-2,0.484122918
291,Quincy Enunwa,WR,FA,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4,-2.4,0.564705882
292,Michael Walker,WR,FA,0,0,0,0,0,0,0,0,0,0,0,2,0.6,0.9,0,2,0,-0.4,-2.5,0.65934853
