Rk,Player,School,Conf,G,Rec,Yds,Avg,TD,Att,Yds,Avg,TD,Plays,Yds,Avg,TD,-9999
444,Tyrell Henry,Michigan State,Big Ten,12,24,195,8.1,3,0,0,,0,24,195,8.1,3,tyrell-henry-1
445,Caleb Coombs*,Marshall,Sun Belt,12,39,310,7.9,2,0,0,,0,39,310,7.9,2,caleb-coombs-1
446,Will Shipley*,Clemson,ACC,12,31,244,7.9,2,167,827,5.0,5,198,1071,5.4,7,will-shipley-1
447,Montrell Johnson,Florida,SEC,12,30,236,7.9,1,152,817,5.4,5,182,1053,5.8,6,montrell-johnson-1
448,Nyny Davis,Louisiana-Monroe,Sun Belt,12,28,222,7.9,2,1,14,14.0,0,29,236,8.1,2,nyny-davis-1
449,Skyler Bell*,Wisconsin,Big Ten,12,38,296,7.8,1,0,0,,0,38,296,7.8,1,skyler-bell-1
450,Omarion Hampton*,North Carolina,ACC,13,29,222,7.7,1,253,1504,5.9,15,282,1726,6.1,16,omarion-hampton-1
451,Dawson Pendergrass,Baylor,Big 12,11,26,199,7.7,2,79,338,4.3,5,105,537,5.1,7,dawson-pendergrass-1
452,John Jackson III,Nevada,MWC,12,35,267,7.6,0,0,0,,0,35,267,7.6,0,john-jackson-iii-1
453,Ron Cook Jr.,Buffalo,MAC,12,29,220,7.6,1,148,609,4.1,6,177,829,4.7,7,ron-cook-jr-1
454,Rasheen Ali*,Marshall,Sun Belt,12,28,213,7.6,1,212,1135,5.4,15,240,1348,5.6,16,rasheen-ali-1
455,John Gentry,Sam Houston,CUSA,10,35,261,7.5,2,119,392,3.3,3,154,653,4.2,5,john-gentry-1
456,Bucky Irving*,Oregon,Pac-12,14,56,413,7.4,2,186,1180,6.3,11,242,1593,6.6,13,markeise-irving-1
457,Emani Bailey,TCU,Big 12,12,25,184,7.4,1,223,1209,5.4,8,248,1393,5.6,9,emani-bailey-1
458,Jacari Carter*,Georgia State,Sun Belt,13,38,276,7.3,0,1,-8,-8.0,0,39,268,6.9,0,jacari-carter-1
459,Jaylin Lucas,Indiana,Big Ten,12,34,247,7.3,2,67,275,4.1,2,101,522,5.2,4,jaylin-lucas-1
460,E.J. Smith,Stanford,Pac-12,12,33,242,7.3,0,53,218,4.1,1,86,460,5.3,1,ej-smith-2
461,Jo'quavious Marks,Mississippi State,SEC,9,23,167,7.3,2,121,573,4.7,4,144,740,5.1,6,joquavious-marks-1
462,Kenan Christon,San Diego State,MWC,12,29,201,6.9,1,96,378,3.9,0,125,579,4.6,1,kenan-christon-1
463,Jaydn Ott*,California,Pac-12,12,25,169,6.8,2,246,1315,5.3,12,271,1484,5.5,14,jaydn-ott-1
464,Addison Ostrenga*,Iowa,Big Ten,12,31,192,6.2,2,0,0,,0,31,192,6.2,2,addison-ostrenga-1
465,Jaiden Credle,Middle Tennessee State,CUSA,12,24,144,6.0,1,90,427,4.7,2,114,571,5.0,3,jaiden-credle-1
466,Malik Sherrod*,Fresno State,MWC,12,44,260,5.9,1,172,966,5.6,9,216,1226,5.7,10,malik-sherrod-1
467,LeQuint Allen*,Syracuse,ACC,13,38,210,5.5,1,245,1064,4.3,9,283,1274,4.5,10,lequint-allen-1
468,Braelon Allen*,Wisconsin,Big Ten,11,28,132,4.7,0,181,984,5.4,12,209,1116,5.3,12,braelon-allen-1
469,Tahj Brooks*,Texas Tech,Big 12,13,29,72,2.5,0,290,1538,5.3,10,319,1610,5.0,10,tahj-brooks-1
